File name	WAVE0001.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2016 17:41										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
'24-06-16 17:44:03	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:04	2,27E+01	2,27E+01	2,26E+01	2,23E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,18E+01	0
'24-06-16 17:44:05	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:06	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:07	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,18E+01	0
'24-06-16 17:44:08	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:09	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:10	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:11	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,18E+01	0
'24-06-16 17:44:12	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:13	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:14	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:15	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:16	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,22E+01	2,18E+01	0
'24-06-16 17:44:17	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:18	2,27E+01	2,27E+01	2,26E+01	2,23E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:19	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:20	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:21	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:22	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:23	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:24	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:25	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:26	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:27	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:28	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:29	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:30	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:31	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:32	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:33	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:34	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:35	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:36	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:37	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:38	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:39	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:44:40	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:41	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:42	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:43	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:44	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:45	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:46	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:44:47	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:48	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:44:49	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:50	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:51	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:44:52	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:53	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:54	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:55	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:56	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:57	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:58	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:44:59	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:00	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:01	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:02	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:03	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:04	2,27E+01	2,27E+01	2,26E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:05	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,21E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:06	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:07	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:08	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:09	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:10	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:11	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:12	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,21E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:13	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:14	2,28E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:15	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:16	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:17	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:18	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,22E+01	2,21E+01	2,18E+01	0
'24-06-16 17:45:19	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:20	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:21	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:22	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:23	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:24	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:25	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:26	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:27	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:28	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:29	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:30	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:31	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:32	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:33	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:34	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:35	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:36	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:37	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:38	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:39	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:40	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:41	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,21E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:42	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:43	2,27E+01	2,26E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:44	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:45	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:46	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:47	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:48	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:49	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:50	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:51	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:52	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:53	2,27E+01	2,26E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:54	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:55	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:56	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:57	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:45:58	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:45:59	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:46:00	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:01	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:02	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:03	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:04	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:05	2,27E+01	2,26E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:06	2,27E+01	2,26E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:46:07	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:08	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:09	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:10	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:11	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:46:12	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:46:13	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:14	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:15	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:16	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,21E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:17	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:18	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:19	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:20	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:46:21	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:22	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:23	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:24	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:25	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:26	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:27	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:46:28	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:29	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:30	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:31	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:32	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:33	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:34	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:35	2,27E+01	2,26E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:36	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,21E+01	2,19E+01	0
'24-06-16 17:46:37	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:38	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:39	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:40	2,27E+01	2,26E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:41	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:42	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:43	2,27E+01	2,27E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:44	2,27E+01	2,27E+01	2,25E+01	2,23E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
'24-06-16 17:46:45	2,27E+01	2,26E+01	2,25E+01	2,24E+01	2,21E+01	2,22E+01	2,22E+01	2,22E+01	2,22E+01	2,19E+01	0
