File name	WAVE0002.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2011 15:39										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
CH-1	Tc	2000 C	P11	Off	-	-					
CH-2	Tc	2000 C	P12	Off	-	-					
CH-3	Tc	2000 C	P13	Off	-	-					
CH-4	Tc	2000 C	P14	Off	-	-					
CH-5	Tc	2000 C	P15	Off	-	-					
CH-6	Tc	2000 C	P16	Off	-	-					
CH-7	Tc	2000 C	P17	Off	-	-					
CH-8	Tc	2000 C	P18	Off	-	-					
CH-9	Tc	2000 C	P19	Off	-	-					
CH-10	Tc	2000 C	P20	Off	-	-					
Time	CH-1[C]	CH-2[C]	CH-3[C]	CH-4[C]	CH-5[C]	CH-6[C]	CH-7[C]	CH-8[C]	CH-9[C]	CH-10[C]	Event
'24-06-11 17:04:56	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,89E+01	2,62E+01	2,07E+01	1,88E+01	2,62E+01	2,05E+01	0
'24-06-11 17:04:57	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,89E+01	2,62E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:04:58	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,89E+01	2,62E+01	2,07E+01	1,89E+01	2,62E+01	2,05E+01	0
'24-06-11 17:04:59	2,12E+01	1,96E+01	2,31E+01	2,08E+01	1,89E+01	2,62E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:00	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:01	2,12E+01	1,96E+01	2,31E+01	2,08E+01	1,89E+01	2,62E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:02	2,12E+01	1,96E+01	2,32E+01	2,07E+01	1,89E+01	2,62E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:03	2,12E+01	1,96E+01	2,32E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:04	2,12E+01	1,95E+01	2,32E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:05	2,12E+01	1,96E+01	2,32E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:06	2,12E+01	1,96E+01	2,32E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:07	2,12E+01	1,95E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:08	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,63E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:09	2,12E+01	1,96E+01	2,32E+01	2,08E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:10	2,12E+01	1,96E+01	2,32E+01	2,07E+01	1,89E+01	2,63E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:11	2,12E+01	1,95E+01	2,31E+01	2,07E+01	1,90E+01	2,63E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:12	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,63E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:13	2,12E+01	1,96E+01	2,31E+01	2,08E+01	1,90E+01	2,63E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:14	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:15	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,89E+01	2,63E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:16	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,63E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:17	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,63E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:18	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,63E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:19	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,89E+01	2,63E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:20	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,63E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:21	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,63E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:22	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,89E+01	2,63E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:23	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:24	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:25	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,89E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:26	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,89E+01	2,62E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:27	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,63E+01	2,05E+01	0
'24-06-11 17:05:28	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,62E+01	2,05E+01	0
'24-06-11 17:05:29	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,62E+01	2,05E+01	0
'24-06-11 17:05:30	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,89E+01	2,62E+01	2,05E+01	0
'24-06-11 17:05:31	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,62E+01	2,05E+01	0
'24-06-11 17:05:32	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,89E+01	2,62E+01	2,05E+01	0
'24-06-11 17:05:33	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,62E+01	2,05E+01	0
'24-06-11 17:05:34	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,62E+01	2,05E+01	0
'24-06-11 17:05:35	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,62E+01	2,05E+01	0
'24-06-11 17:05:36	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,62E+01	2,05E+01	0
'24-06-11 17:05:37	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,62E+01	2,05E+01	0
'24-06-11 17:05:38	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,62E+01	2,05E+01	0
'24-06-11 17:05:39	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:40	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:41	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:42	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:43	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:44	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:45	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:46	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,90E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:47	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:48	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:49	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:50	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:51	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:52	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:53	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:54	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:55	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:56	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:57	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:58	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:05:59	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:00	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:01	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:02	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,88E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:03	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:04	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:05	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:06	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:07	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:08	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:09	2,12E+01	1,96E+01	2,31E+01	2,08E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:10	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:11	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:12	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:13	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:14	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:15	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:16	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:17	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:18	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:19	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:20	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:21	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:22	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:23	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:24	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:25	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:26	2,12E+01	1,96E+01	2,31E+01	2,07E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:27	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:28	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:29	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,90E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:30	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:31	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,92E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:32	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:33	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:34	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,62E+01	2,07E+01	1,90E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:35	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:36	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:37	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:38	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:39	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,61E+01	2,07E+01	1,90E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:40	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,61E+01	2,07E+01	1,90E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:41	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,61E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:42	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:43	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:44	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,90E+01	2,60E+01	2,07E+01	1,89E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:45	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:46	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,90E+01	2,60E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:47	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,61E+01	2,05E+01	0
'24-06-11 17:06:48	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,90E+01	2,60E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:49	2,12E+01	1,97E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:50	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:51	2,12E+01	1,97E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:52	2,12E+01	1,97E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:53	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:54	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:55	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:56	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:57	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:58	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:06:59	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:00	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:01	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:02	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:03	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:04	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:05	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:06	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,60E+01	2,07E+01	1,90E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:07	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:08	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,60E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:09	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:10	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:11	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:12	2,12E+01	1,97E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:13	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:14	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:15	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:16	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:17	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:18	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:19	2,12E+01	1,96E+01	2,30E+01	2,07E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:20	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:21	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:22	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:23	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:24	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:25	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:26	2,12E+01	1,97E+01	2,30E+01	2,08E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:27	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:28	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,60E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:29	2,12E+01	1,97E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:30	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,91E+01	2,60E+01	2,07E+01	1,89E+01	2,59E+01	2,05E+01	0
'24-06-11 17:07:31	2,12E+01	1,97E+01	2,30E+01	2,08E+01	1,91E+01	2,60E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:32	2,12E+01	1,97E+01	2,30E+01	2,08E+01	1,90E+01	2,60E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:33	2,12E+01	1,96E+01	2,30E+01	2,08E+01	1,90E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
'24-06-11 17:07:34	2,12E+01	1,97E+01	2,30E+01	2,07E+01	1,91E+01	2,61E+01	2,07E+01	1,89E+01	2,60E+01	2,05E+01	0
